,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2642,48,admin.,unknown,unknown,no,yes,no,cellular,sep,tue,200,-1,2170,-4,nonexistent,-2.452543353383923,92.70808779866451,-26.10513010742337,0.6344333376161876,5026.02719368479,no
2643,unknown,student,unknown,basic.9y,unknown,no,no,cellular,aug,thu,182,2,1781,0,nonexistent,-1.478876144899249,93.53459066560704,-36.35762696120773,0.7616919672758113,5002.4752473433955,no
2644,42,student,single,basic.9y,unknown,yes,no,cellular,jul,thu,785,2,1552,-1,nonexistent,-1.1000776173279774,94.80348377269566,-47.516840978876324,0.8889958072731274,4977.184528007073,yes
2645,58,retired,married,basic.6y,no,no,no,cellular,sep,tue,23,3,1109,2,failure,-1.1141943894689312,93.85602751108262,-37.64562488512402,0.7672008650941979,4981.616784239228,no
2646,49,retired,single,unknown,unknown,no,no,cellular,sep,wed,268,2,761,2,failure,-1.1240542826731987,93.51337988344203,-37.77997558055813,0.8237676855932404,4988.180876749645,yes
2647,77,retired,married,university.degree,no,no,no,cellular,nov,wed,87,1,1094,0,nonexistent,-3.196063638841882,92.62455162885198,-31.762889066366895,0.8726081810759062,5015.4790429325385,no
2648,unknown,management,married,unknown,unknown,unknown,no,cellular,may,mon,168,7,286,3,failure,-1.1006780293499006,94.82125772850559,-48.74880771564203,0.9632502402892009,4978.286330136801,no
2649,39,admin.,married,high.school,unknown,no,no,cellular,jun,thu,373,2,469,1,failure,-1.1790345107210962,94.1853242673905,-40.98152127385872,0.6896393639936038,4983.338519403949,yes
2650,69,admin.,married,basic.4y,unknown,yes,no,cellular,jul,mon,8,2,1176,0,nonexistent,-1.1023687051506932,94.61683924423498,-45.75110678644373,1.040369878270096,4957.379892019727,no
2651,46,services,married,professional.course,unknown,no,no,cellular,nov,tue,348,1,68,1,nonexistent,-2.811245297214602,93.29184000773756,-34.389489316965665,0.6693888364095169,5017.953408917643,yes
2652,22,admin.,unknown,basic.9y,no,unknown,no,cellular,jul,wed,98,0,295,2,failure,-2.9537354318157414,92.9659992577354,-32.97386715447582,0.6986896436289657,5027.2638815293885,no
2653,unknown,technician,married,unknown,no,unknown,no,cellular,may,fri,478,1,789,0,nonexistent,-2.631017358951379,93.38195297518817,-36.66148263597266,0.708216259897029,5019.5970151168485,yes
2654,40,admin.,unknown,university.degree,unknown,unknown,no,cellular,jul,tue,310,3,756,-1,nonexistent,-1.6847230858612243,93.6464590504146,-39.78431576736588,1.0304851522448302,4984.332371189452,no
2655,75,admin.,married,unknown,no,unknown,no,cellular,nov,thu,90,3,672,2,failure,-1.6514406246427957,93.35846393208026,-36.95470631291142,0.7938947488761475,4994.490262579469,yes
2656,unknown,unemployed,single,high.school,no,unknown,no,cellular,nov,thu,112,4,988,1,failure,-1.3254968325152263,94.45198348898343,-43.44428758768798,0.9271484854815026,4981.701173591048,no
2657,22,management,unknown,unknown,unknown,unknown,no,cellular,nov,wed,231,2,1131,0,failure,-1.1067850460204114,94.3077548323576,-41.97629095091945,0.7160215105869692,4970.958186375588,no
2658,71,management,single,unknown,no,yes,no,cellular,may,mon,274,1,540,0,failure,-1.760038662809612,93.26615841944059,-35.65846355586481,0.6433385294839299,5017.496966536006,yes
2659,unknown,admin.,unknown,unknown,no,yes,no,cellular,aug,tue,69,2,695,1,failure,-1.2354394829702535,94.05168966699478,-40.3325225041634,0.8113109719815716,4991.976750202712,no
2660,unknown,admin.,unknown,university.degree,unknown,no,no,cellular,nov,wed,6056,3,494,1,failure,-1.2175758987603236,94.68080635214042,-42.25075423620953,0.8741099550755611,4974.32902873619,yes
2661,53,admin.,single,basic.6y,unknown,no,no,cellular,aug,thu,428,3,227,0,nonexistent,-2.87879475961896,93.10328493444528,-27.88354249571318,0.6367587263541193,5015.773034995187,yes
2662,29,technician,unknown,unknown,no,no,no,cellular,jul,wed,179,2,-158,2,success,-1.6721443326192125,94.44974920613237,-43.153217844554725,0.7587263674675302,4990.5849815572665,yes
2663,46,retired,unknown,unknown,unknown,no,no,cellular,aug,fri,301,3,288,2,nonexistent,-2.4754507339326954,93.44596453924538,-31.85105939228581,0.7654205720588145,5003.505848866888,no
2664,54,retired,unknown,unknown,no,yes,no,cellular,aug,thu,709,0,-104,3,failure,-2.33064947363534,93.73452066888727,-39.024491697389166,0.6424523180299767,5020.5866041772615,yes
2665,38,admin.,single,university.degree,unknown,yes,no,cellular,jun,tue,271,1,874,0,failure,-2.1593098660744694,93.80135960115972,-36.71868297543747,0.6512069009357024,5014.60126474807,no
2666,38,housemaid,single,unknown,no,unknown,no,cellular,nov,mon,231,1,962,0,nonexistent,-1.1629819578425997,94.73257911278057,-47.14294324212891,0.9888921072476444,4974.724910782485,no
2667,36,retired,single,basic.4y,no,yes,no,cellular,may,thu,148,1,1022,0,nonexistent,-2.810837259429468,93.07555576484518,-30.999427217357294,0.6350145784921856,5033.0740583191555,no
2668,27,services,single,unknown,no,yes,no,cellular,may,tue,150,3,1223,0,nonexistent,-3.273581263736108,92.46223786737555,-31.692892154670936,0.7285402236228422,5019.0906842936065,no
2669,33,admin.,married,high.school,no,yes,no,cellular,aug,tue,291,2,1618,0,nonexistent,-1.1014485026165723,94.68989156072733,-44.264369744750404,0.7334918308974667,4989.893901646008,no
2670,unknown,services,divorced,unknown,unknown,yes,no,cellular,nov,wed,22,2,658,0,nonexistent,-1.2119929752633536,93.69922431367048,-38.59054990904004,0.9731061609698031,4976.018195227953,no
2671,unknown,management,divorced,unknown,no,no,no,cellular,sep,tue,88,0,371,0,nonexistent,-1.1405891327623814,93.86995998443062,-36.24312728577781,0.718485912593678,4980.943347936529,yes
2672,25,student,unknown,unknown,no,no,no,cellular,aug,wed,289,2,264,1,success,-1.2272411045627498,94.00326999807656,-40.623426249779186,1.0057352649977587,4986.31568253541,yes
2673,53,admin.,unknown,unknown,unknown,no,no,cellular,nov,wed,275,0,1069,0,nonexistent,-3.2515653420234045,92.59500310297143,-31.90701978783622,0.7028570468938534,5026.437283631949,no
2674,59,retired,married,professional.course,no,no,no,cellular,sep,thu,21,3,1345,1,failure,-1.8658446799933217,93.11834184493223,-32.93290906182179,0.6823482204357832,4995.1347114979835,no
2675,52,blue-collar,unknown,unknown,no,yes,no,cellular,nov,thu,179,1,1519,0,nonexistent,-1.1691873327454863,93.91863139316547,-41.94195203035874,0.9541555211387813,4979.314227936368,no
2676,unknown,admin.,married,university.degree,no,yes,no,cellular,sep,mon,116,3,1099,-1,nonexistent,-1.1000438641369814,95.3548798734018,-48.367699560399394,0.9343914210054696,4957.574539504687,no
2677,unknown,blue-collar,unknown,professional.course,no,yes,no,cellular,nov,thu,273,2,801,2,failure,-1.6176100646635547,93.34771252202843,-34.93853859909636,0.78333367844863,4993.106062645658,no
2678,71,management,single,unknown,unknown,no,no,cellular,nov,wed,243,1,1080,1,failure,-1.8246828314253578,93.77779691595364,-43.56712577405456,0.9533552308670136,4998.750638937205,yes
2679,56,management,divorced,unknown,no,unknown,no,cellular,nov,fri,264,0,1011,1,failure,-3.165132985932047,92.90244765299148,-32.91094876924558,0.7358681974229022,5020.630796346125,no
2680,unknown,admin.,married,unknown,unknown,yes,no,cellular,jul,thu,116,1,357,0,nonexistent,-3.3705437382741534,92.60134875814526,-25.749649002611516,0.7034289400057825,5021.045953585304,no
2681,61,admin.,divorced,high.school,no,yes,no,cellular,sep,tue,228,2,773,1,nonexistent,-1.100646456098775,94.57812652527578,-43.455449693468154,1.0093715296475356,4959.19559663501,yes
2682,31,technician,single,university.degree,no,no,no,cellular,sep,fri,10,2,852,0,nonexistent,-2.9858192596069864,93.18431315392728,-29.493318642421986,0.7533522836718912,4998.45471782818,no
2683,81,management,married,university.degree,no,no,no,cellular,sep,fri,219,2,1047,-2,nonexistent,-1.1001469441994152,94.28608990229107,-43.59458288862877,0.8378665137783992,4973.125155376409,yes
2684,31,management,single,basic.9y,no,yes,no,cellular,sep,wed,216,2,-549,2,success,-1.1000000001696666,95.57737525381148,-49.31378002942597,0.9220168900729719,4941.659050173773,yes
2685,51,retired,divorced,university.degree,no,yes,no,cellular,jul,fri,220,2,692,0,nonexistent,-1.6428271573867235,93.63663142664777,-37.960876711839475,0.813385605241024,5001.338591998988,no
2686,67,student,single,unknown,unknown,unknown,no,cellular,aug,thu,508,3,1162,0,nonexistent,-1.7327589504398018,93.86244493697994,-38.47334604681939,0.8383575543297414,4994.760664469558,yes
2687,29,admin.,married,professional.course,unknown,yes,yes,cellular,aug,tue,426,2,117,2,success,-1.8797984501304512,93.55832733038827,-35.10853223468874,0.9171294939499112,4994.22264920887,yes
2688,40,admin.,single,high.school,no,no,no,cellular,sep,tue,451,3,425,0,nonexistent,-2.531796349185332,92.91534055624902,-29.029156174566197,0.7379572812513197,5005.779952472609,yes
2689,25,admin.,married,unknown,no,no,no,cellular,may,mon,212,3,784,0,nonexistent,-1.1697130747245117,94.05069758275984,-41.61723648209214,0.6919823499727532,4998.993688819758,no
2690,39,admin.,unknown,university.degree,unknown,yes,yes,cellular,may,thu,218,3,129,1,nonexistent,-2.8626422578533584,93.52304892724153,-36.16587491958225,0.813381922525162,5012.167512750632,yes
2691,32,retired,unknown,unknown,no,yes,no,cellular,nov,tue,105,1,1737,0,nonexistent,-1.2020626731631898,94.22300187311656,-43.06783932418112,0.8944405594121256,4972.481175550849,no
2692,unknown,technician,unknown,professional.course,unknown,yes,yes,cellular,nov,mon,185,1,429,-2,nonexistent,-1.129191696931545,94.24724901253822,-43.62289623988649,0.6854968241195178,4995.073406071505,yes
2693,74,student,single,unknown,no,no,no,cellular,nov,thu,196,3,1279,-1,nonexistent,-1.7344311345760977,93.49361074784186,-36.98624071638518,0.8660376025254042,4994.140464512305,yes
2694,unknown,unemployed,single,unknown,no,yes,no,cellular,jul,wed,202,3,810,0,nonexistent,-2.375459712930022,93.29245958448833,-38.88754507536996,0.7475419216613342,5012.465858177053,yes
2695,unknown,services,divorced,basic.4y,unknown,no,no,cellular,jul,tue,212,0,-326,0,success,-1.6877140963935022,93.93815125073694,-41.487282961067834,0.7688144652143611,4999.423793784197,yes
2696,37,admin.,married,university.degree,no,no,no,cellular,aug,mon,611,1,-18,2,failure,-1.1308240553778357,94.51241564213635,-41.43814307584059,0.7659838493858329,4973.572212953195,yes
2697,75,blue-collar,unknown,unknown,no,yes,no,cellular,jun,tue,415,5,1012,0,nonexistent,-2.0781374627966285,93.31014896805566,-39.431037794276236,0.817791353065896,5010.260337445441,yes
2698,84,technician,unknown,unknown,unknown,yes,no,cellular,aug,thu,424,3,371,2,failure,-1.4471897155221647,93.40397431002584,-37.219054963412496,0.9283392261576348,4985.2010653394245,no
2699,48,admin.,married,unknown,no,no,no,cellular,nov,tue,167,1,1279,1,nonexistent,-1.1382552709853848,94.01043205163501,-42.21691409122163,0.698913183000252,4991.669323327931,no
2700,unknown,management,unknown,unknown,no,yes,yes,cellular,sep,tue,161,2,463,1,nonexistent,-1.1012603776348246,94.7529859429387,-41.247169691185505,0.6686150037115803,4975.017333112207,no
2701,unknown,blue-collar,divorced,professional.course,unknown,yes,no,cellular,nov,thu,133,2,399,0,nonexistent,-2.3673272761317534,92.88796260892153,-32.162356620073645,0.9002275477093673,4996.55384213705,no
2702,56,housemaid,married,unknown,no,yes,no,cellular,sep,mon,103,2,1484,-2,nonexistent,-1.5451505727518493,93.3757883991429,-34.46421638003797,0.9052896172304177,4987.9915969798185,no
2703,unknown,housemaid,married,university.degree,no,yes,no,cellular,may,tue,291,4,747,1,nonexistent,-1.1060703646106838,94.51695450960528,-43.75889239017057,0.7596340128435,4972.13363510809,yes
2704,unknown,self-employed,married,unknown,no,yes,no,cellular,jun,fri,183,3,525,1,nonexistent,-1.7613812601645764,93.02112599072323,-32.69708629153798,0.6347766661407398,5020.407639773692,no
2705,64,admin.,married,unknown,no,no,no,cellular,sep,tue,394,3,1658,1,failure,-1.142115190579903,93.97366873439195,-38.157976997438865,1.0018381909780738,4971.429508539601,yes
2706,24,student,unknown,unknown,unknown,yes,no,cellular,sep,wed,323,0,665,1,nonexistent,-1.9716234185687938,93.14790465521915,-28.552953592348977,0.6600564220362931,4991.097529419627,yes
2707,48,retired,married,unknown,unknown,no,no,cellular,jul,fri,456,4,1577,-1,failure,-3.0032288170144965,93.40020854437962,-36.20484251696089,0.6397431164853357,5029.970371433667,no
2708,unknown,management,unknown,high.school,unknown,unknown,no,cellular,jul,tue,97,1,1015,0,nonexistent,-3.0661871220460277,93.12486919957635,-27.61665153373344,0.6505974022903105,5014.648227851314,yes
2709,57,services,single,unknown,no,yes,no,cellular,jun,tue,107,2,757,1,nonexistent,-1.1728495356833335,93.80575842670905,-38.966472712042204,0.6864637935567061,4992.299297476849,no
2710,21,admin.,married,unknown,no,no,no,cellular,nov,thu,256,0,1083,-1,nonexistent,-1.3675809483254104,94.02128120957983,-40.101201424973496,0.890207224722807,4984.0969629725405,yes
2711,37,management,single,high.school,unknown,yes,no,cellular,jun,mon,130,4,605,2,failure,-2.0550540073320915,94.45365976760432,-38.688943251290944,0.7095446886715693,5000.382816909856,yes
2712,39,blue-collar,married,university.degree,unknown,no,no,cellular,aug,thu,249,1,753,0,nonexistent,-1.249872034135422,93.83981129920386,-39.33056309567339,0.8621219418160451,4983.825417102697,yes
2713,44,housemaid,unknown,unknown,no,yes,no,cellular,jun,fri,189,4,1569,-1,nonexistent,-1.19073476058273,94.64525060890435,-45.47808741489261,0.7540196646323682,4979.703037407924,no
2714,unknown,technician,single,unknown,no,no,no,cellular,jun,thu,104,0,872,1,nonexistent,-1.9790887888286817,93.06697592997027,-32.143819364374366,0.8467645137345272,5000.423297664766,no
2715,unknown,self-employed,unknown,unknown,unknown,yes,no,cellular,jul,wed,114,3,298,2,nonexistent,-3.2821123896506226,93.22038857932355,-32.04556872134512,0.6359117931876995,5022.521737515746,no
2716,88,student,single,unknown,no,yes,no,cellular,jul,thu,471,3,498,1,nonexistent,-2.850522787670121,93.48022375093261,-37.41836285680488,0.6642399855146774,5014.16818496073,yes
2717,unknown,services,divorced,university.degree,no,yes,no,cellular,may,tue,304,0,-257,4,failure,-1.1011450924176365,94.24793040212255,-45.496343186883735,0.9104284105084625,4980.666798703109,no
2718,unknown,retired,married,basic.4y,unknown,yes,no,cellular,nov,thu,240,2,344,2,nonexistent,-2.781449127102837,93.02621218705974,-34.00321896160126,0.7679983880759301,5003.761350950401,no
2719,40,blue-collar,single,unknown,no,no,no,cellular,aug,wed,59,1,528,4,failure,-1.302276565377328,94.0870773428803,-38.72345715377532,0.9813188116768147,4973.18024139408,no
2720,21,entrepreneur,married,basic.9y,no,yes,no,cellular,sep,tue,122,1,1285,2,failure,-1.5775809257503413,93.4498945520775,-34.97320913798509,0.8588004649580242,4987.143426735104,no
2721,25,admin.,single,unknown,unknown,yes,no,cellular,jul,wed,350,0,418,1,failure,-3.364685907942579,93.23744825194521,-31.153844168485847,0.7135895815806388,5018.375858288829,yes
2722,35,unemployed,single,high.school,no,yes,no,cellular,nov,wed,226,1,545,0,nonexistent,-2.254425939715186,93.5409409229947,-36.71769575697347,0.7900220649889949,4996.209451038176,yes
2723,26,retired,married,unknown,unknown,yes,no,cellular,sep,fri,64,1,167,0,nonexistent,-1.682712474676769,93.42182248223617,-32.83353295723951,0.6833297538847655,4995.221117540278,no
2724,32,blue-collar,married,unknown,unknown,no,no,cellular,jun,mon,550,1,1102,1,failure,-1.4535323123630024,93.43656741439659,-34.30623894403111,0.693735198726236,4995.415229010969,no
2725,37,technician,single,university.degree,no,yes,no,cellular,jul,wed,306,3,1216,1,failure,-1.8843038576933908,94.17585835121726,-42.60356051144675,0.7640928298582043,4998.9821794504805,yes
2726,32,admin.,single,university.degree,no,yes,yes,cellular,may,thu,158,3,147,2,failure,-1.7629690639377316,93.54138403691819,-35.96142623488406,0.65431090734758,5014.688119014675,yes
2727,27,admin.,single,unknown,no,yes,no,cellular,sep,fri,2055,3,270,1,nonexistent,-1.1528432903819996,94.00652715743915,-40.31625177104407,0.9076270731222691,4976.266297089664,yes
2728,36,services,unknown,university.degree,no,no,no,cellular,may,tue,101,1,486,1,failure,-2.589673351487936,93.19739674703732,-32.71169107807009,0.6377720304797153,5019.198442323424,no
2729,32,unemployed,married,unknown,no,no,no,cellular,may,wed,124,2,-302,4,failure,-1.5729490218697024,93.63952307052925,-37.77607196929357,0.749919859603411,4990.948759467694,yes
2730,46,admin.,unknown,unknown,unknown,yes,no,cellular,jul,thu,1276,2,322,1,failure,-1.6978342752320121,93.58217236343697,-36.3806220345644,0.7030864685901378,4997.5660258760445,yes
2731,25,admin.,unknown,high.school,unknown,no,no,cellular,nov,wed,174,2,905,2,failure,-1.1000000701582096,95.12738218542205,-53.393287361873305,0.9813657007057863,4949.452333548841,no
2732,26,retired,single,basic.4y,no,yes,no,cellular,sep,tue,217,0,531,2,failure,-1.3810136324725484,93.2257411148579,-32.31589483319821,0.6705243779023398,4997.581948115591,yes
2733,26,student,unknown,professional.course,no,no,no,cellular,nov,thu,58,3,1642,-2,nonexistent,-1.8154725610972755,92.97703296274497,-35.91918460861886,0.9487428881881409,4995.294695080109,no
2734,40,retired,married,university.degree,unknown,no,no,cellular,nov,thu,183,2,2116,-1,nonexistent,-3.155539176555641,92.92241231096271,-28.87606958725742,0.6364183150073839,5019.281906845718,no
